premise,hypothesis,label
2846853277jpg1Picture of a red wagon and a little boy riding his bike in front of a brick building 2846853277jpg2A nice building with a gate and a child playing outside on his bike 2846853277jpg3A child rides a bicycle in front of a large red brick mansion 2846853277jpg4A children with a helmet riding his bicycle,A child sitting on rocks,contradiction
3181409177jpg0A guy on a bike goes vertical near a ramp with a grassy hilly terrain behind him 3181409177jpg1A boy doing a bike trick is in midair waiting to come back down 3181409177jpg3A bicyclist is in the air over a ramp 3181409177jpg4A bike rider on a ramp,A rider makes a jump,entailment
2534904279jpg0There are five white individuals on a stage in a line the outer four are looking inward toward the middle individual who has a beard 2534904279jpg1Four men and one women are discussing something together on a stage with microphones 2534904279jpg3Older gentleman and women sitting around debating topics 2534904279jpg4Five people taking part in a discussion on a stage,Women talking on phones while sitting,contradiction
2319954644jpg1A man wearing a winter coat plays the drums on two buckets for money in the snow 2319954644jpg2A man playing a handmade drum set in the snow trying to collect spare change 2319954644jpg3Man drums on two buckets asking for money surrounded by snow 2319954644jpg4A man plays makeshift drums on white buckets in the snow,A black man sits,neutral
4910057495jpg0A large yellow construction vehicle is on a street corner surrounded by blue and red barricades 4910057495jpg2A bulldozer is working inside a cordoned section of a street 4910057495jpg3Workers look on as a tractor is closed off in the street 4910057495jpg4A piece of construction equipment is fenced off,A man with a blue hat standing,neutral
4768359807jpg0A man trying to vacuum the floor while his little girl is playing 4768359807jpg1A man vacuuming near a toddler in a soft green painted room 4768359807jpg2A man is vacuuming his floor and his daughter is helping 4768359807jpg4A man vacuums as a small child watches nearby,A man cleaning,entailment
358127240jpg0A young boy about two years old lays on the hardwood floor at Christmas time playing with a yellow truck as a dog sniffs his head 358127240jpg1A brindle dog standing next to a Christmas tree sniffing a small child laying on the floor as the child plays with toy vehicles 358127240jpg3Little boy playing with a yellow Tonka truck on a dark wood floor next to a dog 358127240jpg4A toddler playing with a toy car next to a dog,A dog watches,entailment
2931254547jpg1A smiling topless woman holding a shell with many people surrounding her 2931254547jpg2A topless woman is holding a conch shell while a crowd looks at her 2931254547jpg3A boy in a red hat admires a barely dressed woman 2931254547jpg4Many people watching a performance,Group gathered,entailment
3156485922jpg1A group of women share a meal in someone s home 3156485922jpg2A family sitting together at the dinner table 3156485922jpg3A sewing group is having a party 3156485922jpg4Six women are sitting at a table,A woman stands next to a woman,contradiction
3231880001jpg0Two people smile underneath a large red flower and in front of a vinecovered wall 3231880001jpg2Two people standing in front of vine covered wall with red flower overhead 3231880001jpg3The teenage boy and girl are smiling under a red flower 3231880001jpg4Two kids smiling underneath a red flower,A boy runs,contradiction
2705099033jpg0Four guys including one with a black backpack one drinking coffee one in a red shirt and one with a gray shirt are watching Elmo on TV 2705099033jpg2College aged adults watching Elmo on large television 2705099033jpg3Four grown men watching Elmo on a television 2705099033jpg4Young men watching Sesame Street,Men sit on the floor,neutral
4884189834jpg0A man is standing on a scissor jack in front of a building holding a cellphone to his ear 4884189834jpg1A man uses a cellphone while working on the exterior of a building 4884189834jpg3A man on a lift inspects the facade of a building 4884189834jpg4A man on a scissor lift working,A man talks on his phone,entailment
3963683506jpg1A group of six Caucasian men are standing on scaffolding laughing drinking water and taking pictures 3963683506jpg2A group of people are gathered on a scaffold at some sort of event 3963683506jpg3Some men are standing on scaffolding 3963683506jpg4Men wave from scaffolding,Men take a break from their work,entailment
226631401jpg1Woman in blue jacket and flipflops standing by restored vintage blue car with hood open 226631401jpg2Woman in blue jacket shows off her vintage car in front of Nathalie s DollHouse 226631401jpg3A woman standing in front of a fancy blue car in front of Nathalie s DollHouse 226631401jpg4A lady standing on side of a classic car,Some women smile,neutral
3697902123jpg0A man in a white shirt crouches over in front of a parking ticket machine trying to get his change out from the coin slot 3697902123jpg1A man is squatting in front of a kiosk labeled  PAY HERE  a pickup truck is in the background 3697902123jpg2This is a man crouching down while putting money into a parking meter 3697902123jpg3A man crouching down attempting to use a machine of some sort,A man kneeling,neutral
3616808182jpg0A biker in protective gear is riding through a countryside with cliffs 3616808182jpg2The biker is riding down a grassy mountainside 3616808182jpg3Extreme downhill mountain biking 3616808182jpg4Cyclist biking down a steep path,A man riding down a hill,entailment
2994660180jpg0There is a shadow on the floor of the person in the black pants and white shirt 2994660180jpg1A white woman looking outside her window in broad daylight 2994660180jpg3A young woman in black pants stares outside of a window 2994660180jpg4A white lady looking out of a window,A man helping a man climb,contradiction
6530902779jpg0Four construction workers stand on a beachside road in the process of being rebuilt none of them are working 6530902779jpg1Four construction workers are smiling with two talking to each other as the others stare at the camera 6530902779jpg2Four male construction workers three of which have yellow shirts on are standing together 6530902779jpg3Four construction workers pose for a picture near water,A man buying pants,contradiction
3925292151jpg0Four people wearing hats are sitting on a bench eating while a fifth in red faces away 3925292151jpg1Several older individuals eat outside on a bench with flowers behind them 3925292151jpg2Four people with hats sitting and eating on a bench 3925292151jpg3There are Asian people on a bench enjoying a snack,Women standing,contradiction
698947790jpg0A young blond woman is putting together a table while a young brunette is reading her the instructions 698947790jpg1Two women are on the ground setting up shot glasses on a table 698947790jpg2A man and two women attempting to construct a grill 698947790jpg3A group of people are hanging out outside,Women having a conversation,entailment
