premise,hypothesis,label
A group of dogs are racing furiously and have muzzles on the noses,A group of dogs are racing and have muzzles on their noses,entailment
A group of racing dogs are nosing a muzzle,A group of dogs are racing and have muzzles on their noses,neutral
There is no group of racing dogs wearing striped uniforms and running down a track,A group of dogs are racing and have muzzles on their noses,neutral
A group of racing dogs is wearing striped uniforms and is running down a track,A group of dogs are racing furiously and have muzzles on the noses,neutral
A group of dogs are resting without muzzles,A group of racing dogs is wearing striped uniforms and is running down a track,neutral
A group of racing dogs are nosing a muzzle,A group of racing dogs is wearing striped uniforms and is running down a track,neutral
A group of racing dogs is wearing striped uniforms and is running down a track,A group of dogs are racing and have muzzles on their noses,neutral
Two people are wading through the water,A couple or people are wading through the water,entailment
Nobody is standing in the ocean and watching the sunset,Two people are wading through the water,neutral
Two people are standing in the ocean and watching the sunset,A couple or people are wading through the water,neutral
Two people are standing in the ocean and watching the sunset,Two people are wading through the water,neutral
A race car driver is standing up and pointing his hand at the sky,A person in a blue jacket is wearing a colorful helmet,neutral
A boy and a girl are naked,A boy and a girl in swimsuits are wearing arm floats,contradiction
The boy and the girl are cheerfully playing and wearing arm floats,The boy and the girl are playing and wearing arm floats,entailment
The boy and the girl are cheerfully playing and wearing arm floats,A boy and a girl in swimsuits are wearing arm floats,neutral
The boy and the girl are not playing and wearing arm floats,A boy and a girl in swimsuits are wearing arm floats,neutral
A boy and a girl in swimsuits are wearing floats for their arms,The boy and the girl are playing and wearing arm floats,neutral
The boy and the girl are playing and wearing arm floats,A boy and a girl are naked,neutral
A woman in a yellow shirt is surfing on a pink surfboard,A woman in a pink shirt is surfing through yellow surfboards,neutral
The wave is being ridden by a surfer,A surfer is riding the wave,entailment
A surfer is falling off the wave,A woman in a yellow shirt is surfing on a pink surfboard,neutral
A woman in a pink shirt is surfing through yellow surfboards,A surfer is riding the wave,neutral
A surfer is riding the wave,A woman in a yellow shirt is surfing on a pink surfboard,neutral
Four people are standing on a low cement ledge,Four people are sitting on a low cement ledge,neutral
Some people are sitting on a low cement ledge,The group of people is sitting on a rocky ledge and a scenic view is behind them,neutral
Four people are standing on a low cement ledge,The group of people is sitting on a rocky ledge and a scenic view is behind them,neutral
Two girls are laughing breathlessly and other girls are watching them,Two girls are laughing and other girls are watching them,entailment
Two girls are laughing and other girls are watching them,The group of Asian girls are standing together,neutral
A bicyclist is holding a bike over his head in a group of people,A bike is being held over his head by a bicyclist in a group of people,entailment
A cold cyclist is celebrating,Something is being celebrated by a cold cyclist,entailment
A bicyclist is holding a bike over his head in a group of people,There is no cold cyclist celebrating,neutral
A cold cyclist is celebrating,A cyclist is being held over the heads of a group of people with the bike,neutral
"A man is sitting on a boat in font of the sunset, near a flag",A man is on a ship in front of the sunset,entailment
There is no man on a boat in front of the sunset,"A man is sitting on a boat in font of the sunset, near a flag",contradiction
"A man is sitting on a boat in font of the sunset, near a flag",A man is on a boat in front of the sunset,entailment
Some people at a drag race are looking at the flames that are coming out of the cars,People at a drag race are looking at the flames that are coming out of the cars,entailment
People at a drag race are looking at the flames that are coming out of the cars,People at a drag race are running away from the flames that are coming out of the cars,neutral
The crowd is watching two cars designed for racing that are leaving the starting line,The crowd is watching two racing cars that are leaving the starting line,entailment
People at a drag race are looking at the flames that are coming out of the cars,The crowd is not watching two racing cars that are leaving the starting line,neutral
The crowd is watching two racing cars that are leaving the starting line,Some people at a drag race are looking at the flames that are coming out of the cars,neutral
The crowd is watching two racing cars that are leaving the starting line,People at a drag race are looking at the flames that are coming out of the cars,neutral
Two dogs are cheerfully playing together on the grass,Two dogs are playing together on the grass,entailment
Two dogs are playing together on the grass,A big dog and a small white dog are walking past each other,neutral
A big dog and a small white dog are playing together,Two dogs are resting together in the grass,neutral
A big dog and a small white dog are playing together,Two dogs are playing together on the grass,neutral
A brown dog is jumping in the air,A brown dog is sitting down,neutral
A brown dog is jumping in the air,A healthy looking dog is lying on the ground,neutral
"A dog, which is brown, is jumping in the air",A malnourished looking dog is standing on its hind legs and preparing to jump,neutral
A brown dog is jumping in the air,A malnourished looking dog is standing on its hind legs and preparing to jump,neutral
A policeman is sitting on a motorcycle,A policeman is getting off of a motorcycle,contradiction
A policeman is sitting on a motorcycle,A motorcyclist is sitting by a police man,neutral
A policeman is getting off of a motorcycle,The cop is sitting on a police bike,neutral
The cop is sitting on a police bike,A motorcyclist is sitting by a police man,neutral
